"Series";"Time";"Value"
"Z";"2020-09-26T17:14:05-04:00";7719
"Z";"2020-09-26T17:14:05-04:00";8230
"Z";"2020-09-26T17:14:05-04:00";10423
"Z";"2020-09-26T17:14:05-04:00";10441
"Z";"2020-09-26T17:14:05-04:00";8377
"Z";"2020-09-26T17:14:05-04:00";8161
"Z";"2020-09-26T17:14:05-04:00";8272
"Z";"2020-09-26T17:14:05-04:00";7636
"Z";"2020-09-26T17:14:05-04:00";8604
"Z";"2020-09-26T17:14:05-04:00";9517
"Z";"2020-09-26T17:14:05-04:00";9411
"Z";"2020-09-26T17:14:05-04:00";8924
"Z";"2020-09-26T17:14:05-04:00";8288
"Z";"2020-09-26T17:14:05-04:00";7657
"Z";"2020-09-26T17:14:05-04:00";8053
"Z";"2020-09-26T17:14:05-04:00";9567
"Z";"2020-09-26T17:14:05-04:00";9900
"Z";"2020-09-26T17:14:05-04:00";8772
"Z";"2020-09-26T17:14:05-04:00";8098
"Z";"2020-09-26T17:14:05-04:00";8570
